state_fips,m_ind_name,replacement_rate_1,replacement_rate_2,replacement_rate_3,n
37,Construction,0.49999999400000006,1.40479603228604,0.952398013143019,80
37,Educational & health services,0.499999994,1.51583918243932,1.00791958821966,441
37,Financial activities,0.467820678886531,1.26979898554916,0.868809832217843,117
37,Information,0.29628642996147,0.804206024181132,0.550246227071301,28
37,Leisure & hospitality,0.499999994,2.02375877665899,1.26187938532949,110
37,Manufacturing,0.467820678886531,1.30411787705048,0.892291179034542,178
37,Mining,0.350207224907553,0.950562467606216,0.650384846256885,3
37,Other services,0.49999999399999995,1.5465376194526002,1.0232688067263,63
37,Professional services,0.499999994,1.42349016530848,0.96174507965423806,169
37,Public administration,0.49999999399999995,1.39632868968176,0.94816434184087806,84
37,Transportation & utilities,0.444429644942204,1.2063090362717,0.825369340606951,80
37,Wholesale & retail trade,0.499999994,1.6287102033770302,1.06435509868851,172
38,Agriculture & forestry,0.44842044175393,1.10950350056359,0.7825844919564511,28
38,Construction,0.49999998749999996,1.10950350056359,0.8047517440317979,83
38,Educational & health services,0.4999999875,1.51583917593932,1.00791958171966,257
38,Financial activities,0.49999998749999996,1.26187937882949,0.880939683164747,74
38,Information,0.4999999875,1.109503500563595,0.8047517440317975,11
38,Leisure & hospitality,0.4999999875,2.02375877015899,1.26187937882949,67
38,Manufacturing,0.4999999875,1.26187937882949,0.880939683164747,82
38,Mining,0.482914321888848,0.951763178091613,0.717338749990231,41
38,Other services,0.4999999875000001,1.51583917593932,1.00791958171966,42
38,Professional services,0.4999999875,1.44938240660217,0.9441995552353519,81
38,Public administration,0.4999999875,1.26187937882949,0.8809396831647469,46
38,Transportation & utilities,0.4999999875,1.2628369957830476,0.8814184916415259,61
38,Wholesale & retail trade,0.4999999875,1.51583917593932,1.00791958171966,141
39,Agriculture & forestry,0.5,1.55086812597171,1.02543406298586,9
39,Construction,0.5,1.13489949277458,0.817449746387289,89
39,Educational & health services,0.5,1.3707193043765602,0.935359652188282,404
39,Financial activities,0.5,1.15538012157376,0.827690060786879,126
39,Information,0.5,1.7697989855491556,1.134899492774578,23
39,Leisure & hospitality,0.5,1.7190070261271901,1.10950351306359,75
39,Manufacturing,0.5,1.26187939132949,0.880939695664747,287
39,Mining,0.2462640456822605,0.5540941027850862,0.4001790742336734,5
39,Other services,0.5,1.45234923916187,0.976174619580933,56
39,Professional services,0.5,1.26187939132949,0.8809396956647471,150
39,Public administration,0.5,1.13489949277458,0.817449746387289,71
39,Transportation & utilities,0.5,1.2166229115113014,0.8583114557556493,91
39,Wholesale & retail trade,0.5,1.37071930437656,0.9353596521882819,173
40,Agriculture & forestry,0.565217393,1.5810565814393245,1.0731369872196623,8
40,Construction,0.565217393,1.30851436015073,0.936865876575363,46
40,Educational & health services,0.565217393,1.58105658143932,1.07313698721966,239
40,Financial activities,0.565217393,1.40187286734948,0.983545130174739,51
40,Information,0.565217393,1.27394240819023,0.919579900595113,20
40,Leisure & hospitality,0.565217393,1.83501637854916,1.20011688577458,67
40,Manufacturing,0.565217393,1.51756663216187,1.04139201258093,106
40,Mining,0.39109808754914,0.826457739737422,0.608777913643281,43
40,Other services,0.565217393,1.78422441912719,1.17472090606359,46
40,Professional services,0.565217393,1.32709678432949,0.946157088664747,71
40,Public administration,0.565217393,1.32709678432949,0.946157088664747,72
40,Transportation & utilities,0.565217393,1.41175005003277,0.988483721516385,43
40,Wholesale & retail trade,0.565217393,1.6536165234707,1.10941695823535,125
41,Agriculture & forestry,0.587735530454181,1.13193509568953,0.859835313071857,18
41,Construction,0.6500000000000001,1.4536066675415897,1.05098915333131,69
41,Educational & health services,0.65,1.69563992634001,1.15791959421966,241
41,Financial activities,0.65,1.3755994203138,1.00436250759511,63
41,Information,0.624538704087934,1.20281528194713,0.913676993017533,21
41,Leisure & hospitality,0.65,1.70086812597172,1.15791959421966,79
41,Manufacturing,0.65,1.32722612562622,0.988613062813108,119
41,Other services,0.65,2.17375878265899,1.41187939132949,27
41,Professional services,0.648964958460661,1.29840799262085,0.974203996310423,111
41,Public administration,0.65,1.50744939910213,1.05372469955106,48
41,Transportation & utilities,0.530857898474744,1.17385861775211,0.891681065407852,47
41,Wholesale & retail trade,0.65,1.63011801392721,1.12617461958093,141
42,Agriculture & forestry,0.512790776938047,1.48955922736047,1.00117500214926,8
42,Construction,0.512088806011676,1.27396819734117,0.893028501676423,100
42,Educational & health services,0.512711007514595,1.46506024667646,0.988885627095529,430
42,Financial activities,0.511915168382955,1.22064018357318,0.866277675978068,119
42,Information,0.511718132775895,1.16012612539674,0.835922129086317,25
42,Leisure & hospitality,0.514104626265477,1.89307185039126,1.20358823832837,118
42,Manufacturing,0.512225553594735,1.31596644994233,0.914096001768534,221
42,Mining,0.5120888060116763,1.2739681973411696,0.893028501676423,9
42,Other services,0.513428932325656,1.68555107283257,1.09949000257911,58
42,Professional services,0.512046262319169,1.2609020743097,0.886474168314433,186
42,Public administration,0.512088806011676,1.27396819734117,0.893028501676423,90
42,Transportation & utilities,0.512088806011676,1.27396819734117,0.893028501676423,120
42,Wholesale & retail trade,0.512918408015568,1.52875759645489,1.02083800223523,234
44,Agriculture & forestry,0.5005,1.1100035130635946,0.8052517565317974,2
44,Construction,0.5005,1.2437607105307,0.87213035526535,33
44,Educational & health services,0.5005,1.28191476033794,0.891207380168971,183
44,Financial activities,0.5005,1.17772612562622,0.839113062813108,41
44,Information,0.5005,2.0242587826589866,1.2623793913294932,4
44,Leisure & hospitality,0.5005,1.71950702612719,1.11000351306359,41
44,Manufacturing,0.5005,1.34442794116498,0.922463970582489,66
44,Other services,0.5005,1.36176845042243,0.873384225211214,17
44,Professional services,0.5005,1.20922501519023,0.8548625075951128,61
44,Public administration,0.5005,1.04469956523535,0.772599782617676,35
44,Transportation & utilities,0.5005,1.17772612562622,0.839113062813108,26
44,Wholesale & retail trade,0.5005,1.51633918843932,1.00841959421966,63
45,Agriculture & forestry,0.49999999399999995,1.5158391824393243,1.0079195882196623,8
45,Construction,0.408239121586809,1.1595994680656,0.783919294826205,75
45,Educational & health services,0.499999994,1.45234923316187,0.976174613580933,271
45,Financial activities,0.454895021196731,1.29212512155881,0.873510071377771,71
45,Information,0.344962057740854,0.979861550515432,0.662411804128143,12
45,Leisure & hospitality,0.499999994,1.67212213450691,1.08606106425346,60
45,Manufacturing,0.413954469289025,1.17583386061852,0.794894164953771,151
45,Mining,0.49999999399999995,1.4523492331618666,0.9761746135809333,1
45,Other services,0.499999994,1.51583918243932,1.00791958821966,41
45,Professional services,0.459949410321139,1.30648206735391,0.883215738837524,117
45,Public administration,0.430082565495091,1.22164556947379,0.825864067484438,56
45,Transportation & utilities,0.413954469289025,1.17583386061852,0.794894164953771,51
45,Wholesale & retail trade,0.487005257987088,1.38333395366884,0.935169605827966,124
46,Agriculture & forestry,0.42055742401388,1.03006093707748,0.725309180545678,21
46,Construction,0.447401514908383,1.09580950752923,0.771605511218806,54
46,Educational & health services,0.49999999399999995,1.51583918243932,1.00791958821966,251
46,Financial activities,0.462151015399869,1.13193509568953,0.797043055544701,60
46,Information,0.49999999399999995,1.5158391824393198,1.00791958821966,13
46,Leisure & hospitality,0.499999994,2.0422659683512,1.2711329811756,57
46,Manufacturing,0.49999999400000006,1.3026384893391314,0.9013192416695666,95
46,Mining,0.43808065001445873,1.0729801427890366,0.7555303964017476,1
46,Other services,0.499999994,1.82500763109477,1.16250381254739,33
46,Professional services,0.499999994,1.51583918243932,1.00791958821966,62
46,Public administration,0.46728602668208896,1.3913344649498804,0.9389339827248065,42
46,Transportation & utilities,0.447401514908383,1.09580950752923,0.771605511218806,43
46,Wholesale & retail trade,0.49999999399999995,1.51583918243932,1.00791958821966,105
47,Agriculture & forestry,0.4883842252112137,1.5539498074902254,1.0211670163507196,6
47,Construction,0.402916985799251,1.28200859117944,0.842462788489344,89
47,Educational & health services,0.402916985799251,1.42445399019937,0.93606976498816,313
47,Financial activities,0.36757339055370297,1.16955169721633,0.768562543885015,86
47,Information,0.429778118185868,1.38884264044439,0.912668020863456,24
47,Leisure & hospitality,0.479663078332442,1.71900702012719,1.10950350706359,95
47,Manufacturing,0.349194721026018,1.11107411235551,0.730134416690765,175
47,Mining,0.3491947210260178,1.1110741123555112,0.7301344166907645,3
47,Other services,0.465592961368024,1.53251601704208,1.00708195405623,65
47,Professional services,0.406986854342678,1.29495817290852,0.8509725136255999,151
47,Public administration,0.279355776820814,0.888859289884409,0.584107533352612,64
47,Transportation & utilities,0.33256640097716,1.11107411235551,0.730134416690765,99
47,Wholesale & retail trade,0.481647891070369,1.58724873193644,1.04304916670109,153
48,Agriculture & forestry,0.52,1.47234923916187,0.9961746195809331,17
48,Construction,0.52,1.3665326570327698,0.943266328516385,290
48,Educational & health services,0.52,1.44349017130848,0.981745085654238,883
48,Financial activities,0.52,1.28187939132949,0.9009396956647469,299
48,Information,0.52,1.44349017130848,0.981745085654238,59
48,Leisure & hospitality,0.52,1.78979898554916,1.15489949277458,263
48,Manufacturing,0.52,1.2455994203138,0.882799710156902,349
48,Mining,0.37803729798349106,0.813396950171773,0.595717124077632,88
48,Other services,0.52,1.73900702612719,1.12950351306359,156
48,Professional services,0.52,1.39071930437656,0.9553596521882819,451
48,Public administration,0.52,1.12950351306359,0.824751756531798,196
48,Transportation & utilities,0.52,1.22872501519023,0.874362507595113,246
48,Wholesale & retail trade,0.52,1.57086812597172,1.04543406298586,457
49,Agriculture & forestry,0.29459336464740415,0.5993451211792016,0.44696924291330287,3
49,Construction,0.492063750340318,1.21955275247785,0.8567530423209531,97
49,Educational & health services,0.488694803601592,1.61930428496555,1.05494918027704,301
49,Financial activities,0.4913045537091705,1.34329231868614,0.918102911281365,97
49,Information,0.48941833578709,1.507373855869,0.999454261649334,23
49,Leisure & hospitality,0.48589268386169104,1.9742056455156,1.23090867836488,49
49,Manufacturing,0.49059407558852497,1.36341396623216,0.928079190316783,129
49,Mining,0.360297153572971,0.733018346924321,0.546657750248646,10
49,Other services,0.489841602115607,1.66235445000269,1.07629337974923,50
49,Professional services,0.489841602115607,1.27490296466846,0.884195584499488,155
49,Public administration,0.492063750340318,1.16727755207562,0.830835085819004,64
49,Transportation & utilities,0.492185846396621,1.18684580891068,0.840536994670001,55
49,Wholesale & retail trade,0.489581130528827,1.507373855869,0.999454261649334,149
50,Agriculture & forestry,0.577777772,1.9027854090947711,1.2402815905473858,13
50,Construction,0.577777772,1.33965716332949,0.958717467664747,48
50,Educational & health services,0.577777772,1.37975607866262,0.978766925331312,262
50,Financial activities,0.5272996486646119,1.1440243839448623,0.8356620163047365,38
50,Information,0.577777772,1.4484970763765601,1.01313742418828,12
50,Leisure & hospitality,0.577777772,1.79678479812719,1.18728128506359,56
50,Manufacturing,0.577777772,1.2550038976262201,0.916390834813108,112
50,Mining,0.5323998535083744,1.155089740652672,0.8437447970805232,1
50,Other services,0.577777772,1.59361696043932,1.08569736621966,34
50,Professional services,0.577777772,1.27039540048136,0.924086586240679,87
50,Public administration,0.521125503669373,1.13062901673297,0.825877260201171,59
50,Transportation & utilities,0.577777772,1.31962722801703,0.948702500008517,20
50,Wholesale & retail trade,0.577777772,1.59361696043932,1.08569736621966,100
51,Agriculture & forestry,0.52,1.5358391884393243,1.0279195942196622,9
51,Construction,0.52,1.39071930437656,0.955359652188282,66
51,Educational & health services,0.52,1.47234923916187,0.986061070253457,308
51,Financial activities,0.52,1.36653265703277,0.9432663285163851,102
51,Information,0.349079284754604,0.90317338753969,0.626126336147147,18
51,Leisure & hospitality,0.52,2.04375878265899,1.25257633781682,84
51,Manufacturing,0.492291299012903,1.27370605935085,0.882998679181874,94
51,Mining,0.42,1.2990916053801846,0.8595458026900924,2
51,Other services,0.52,1.82515267563364,1.15489949277458,59
51,Professional services,0.383987213230065,0.99349072629366,0.688738969761862,213
51,Public administration,0.309667107443601,0.801202198623919,0.55543465303376,137
51,Transportation & utilities,0.457127634797696,1.1827270551115,0.819927344954598,59
51,Wholesale & retail trade,0.52,1.53583918843932,1.02791959421966,161
53,Agriculture & forestry,0.5005,1.34703265703277,0.923766328516385,31
53,Construction,0.5005,1.13539949277458,0.8179497463872891,83
53,Educational & health services,0.5005,1.39557508911437,0.9400458026900929,298
53,Financial activities,0.5005,1.11000351306359,0.805251756531797,77
53,Information,0.5005,1.2623793913294903,0.881439695664747,16
53,Leisure & hospitality,0.5005,1.5810650339743901,1.0407825169872,101
53,Manufacturing,0.5005,1.20801839467218,0.85425919733609,156
53,Other services,0.5005,1.47726845042243,0.988884225211214,46
53,Professional services,0.5005,1.08656107025346,0.793530535126728,179
53,Public administration,0.5005,1.34703265703277,0.923766328516385,94
53,Transportation & utilities,0.5005,1.11000351306359,0.805251756531797,60
53,Wholesale & retail trade,0.5005,1.37121930437656,0.935859652188282,157
54,Agriculture & forestry,0.549999996,1.46062978653105,0.940707376168971,17
54,Construction,0.538394769872842,1.42071930037656,0.985359648188282,71
54,Educational & health services,0.538394769872842,1.56583918443932,1.02617461558093,320
54,Financial activities,0.538394769872842,1.35197830266262,0.950989149331312,64
54,Information,0.549999996,1.35197830266262,0.950989149331312,16
54,Leisure & hospitality,0.549999996,2.23493207398827,1.31187938732949,84
54,Manufacturing,0.47857312877586,1.23835634400222,0.868345270309819,139
54,Mining,0.331319858383287,0.825570896001483,0.583704422563548,33
54,Other services,0.549999996,1.6383991264707,1.09419956123535,56
54,Professional services,0.549999996,1.42066954783075,0.9809272535393061,98
54,Public administration,0.538394769872842,1.30027416120234,0.919334465537589,82
54,Transportation & utilities,0.42307692,1.23835634400222,0.873893127887274,74
54,Wholesale & retail trade,0.549999996,1.76900702212719,1.15950350906359,161
55,Agriculture & forestry,0.52,1.416328695681757,0.9681643478408783,6
55,Construction,0.430243246019403,1.12793499632114,0.77908912117027,53
55,Educational & health services,0.52,1.58556558227901,1.05278279113951,247
55,Financial activities,0.38949274582647697,1.02110260392347,0.705297674874971,50
55,Information,0.52,1.82235793389657,1.1711789669482853,12
55,Leisure & hospitality,0.52,2.31265739136351,1.41632869568176,60
55,Manufacturing,0.469825624653188,1.23170501598268,0.850765320317934,200
55,Mining,0.22372648793008937,0.5865261980869909,0.40512634300854017,4
55,Other services,0.52,1.57490992645622,1.04745496322811,39
55,Professional services,0.52,1.6083991304707,1.06419956523535,70
55,Public administration,0.52,1.41632869568176,0.968164347840878,47
55,Transportation & utilities,0.37586049972255,0.985364012786145,0.680612256254348,38
55,Wholesale & retail trade,0.52,1.53583918843932,1.02791959421966,123
56,Agriculture & forestry,0.4756245193074956,1.0373857625840632,0.7565051409457803,14
56,Construction,0.52,1.28187939132949,0.9009396956647471,67
56,Educational & health services,0.52,1.47234923916187,0.996174619580933,240
56,Financial activities,0.52,1.5123226152272702,1.0161613076136322,43
56,Information,0.52,1.7897989855491558,1.1548994927745777,7
56,Leisure & hospitality,0.52,2.04375878265899,1.28187939132949,71
56,Manufacturing,0.52,1.28187939132949,0.900939695664747,49
56,Mining,0.416166377199336,0.907701468379654,0.661933922789495,87
56,Other services,0.52,1.7104365489523299,1.11521827447617,46
56,Professional services,0.52,1.46643402649626,0.993217013248132,52
56,Public administration,0.52,1.13815772115983,0.829078860579916,59
56,Transportation & utilities,0.46913300702470606,1.02322710980979,0.7461800584172491,50
56,Wholesale & retail trade,0.52,1.53583918843932,1.02791959421966,95
